 # eFd=   6.22448996E-02
 # Z [nm]
 # V [meV]
 #          21  Wavefunctions
# NZ= 1998
 -49.46   111.4   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.39   111.2   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.32   111.1   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.25   110.9   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.19   110.8   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.12   110.6   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -49.05   110.4   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.98   110.3   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.91   110.1   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.84   110.0   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.77   109.8   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.70   109.6   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.63   109.5   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.56   109.3   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.49   109.2   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.42   109.0   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.35   108.8   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.29   108.7   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.22   108.5   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.15   108.4   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.08   108.2   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -48.01   108.0   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.94   107.9   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.87   337.1   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.80   336.9   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.73   336.8   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.66   336.6   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.59   336.4   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.52   336.3   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.45   336.1   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.39   336.0   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.32   335.8   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.25   335.6   -25.1    22.1    33.9    34.8   103.6   199.2   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.18   335.5   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.11   335.3   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -47.04   335.2   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.97   335.0   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.90   334.8   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.83   334.7   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.76   334.5   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.69   334.3   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.62   334.2   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.55   334.0   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.49   333.9   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.42   333.7   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.35   333.5   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.28   333.4   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
 -46.21   333.2   -25.1    22.1    33.9    34.8   103.6   199.3   243.3   -87.3   -40.1   -28.3   -27.4    41.4   137.0   181.0  -149.5  -102.3   -90.5   -89.6   -20.8    74.8   118.8
